category,name,price,url,image_url,description
Desktop,[STORM] GKG-97X57,399800,https://www.stormst.com/products/detail/589,https://www.stormst.com/upload/save_image/1205181954_6932a3bae37bc.png,仕様 / Ryzen7 9700X / DDR5メモリ32GB / RTX 5070 12GB / NVMeSSD 1TB / 無線LAN/Bluetooth対応マザーボード / Windows11 Home 64bit / ※写真はイメージです。搭載するパーツによって異なる場合がございます。
Desktop,[STORM] GKG-97X57Ti,449900,https://www.stormst.com/products/detail/588,https://www.stormst.com/upload/save_image/1205173632_69329990cfd69.png,仕様 / Ryzen7 9700X / DDR5メモリ32GB / RTX 5070Ti 16GB / NVMeSSD 1TB / 無線LAN/Bluetooth対応マザーボード / Windows11 Home 64bit / ※写真はイメージです。搭載するパーツによって異なる場合がございます。
Desktop,[STORM] GKG-78X3D58,519800,https://www.stormst.com/products/detail/587,https://www.stormst.com/upload/save_image/1205163123_69328a4bdf4b8.png,仕様 / Ryzen7 7800X3D / DDR5メモリ32GB / RTX 5080 16GB / NVMeSSD 1TB / 無線LAN/Bluetooth対応マザーボード / Windows11 Home 64bit / ※写真はイメージです。搭載するパーツによって異なる場合がございます。
Desktop,[STORM] GKG-98X3D58,549800,https://www.stormst.com/products/detail/586,https://www.stormst.com/upload/save_image/1205162157_693288150ad75.png,仕様 / Ryzen7 9800X3D / DDR5メモリ32GB / RTX 5080 16GB / NVMeSSD 1TB / 無線LAN/Bluetooth対応マザーボード / Windows11 Home 64bit / ※写真はイメージです。搭載するパーツによって異なる場合がございます。
Desktop,[STORM] GKG-995X3D58,599800,https://www.stormst.com/products/detail/582,https://www.stormst.com/upload/save_image/1205135556_693265dc79117.png,仕様 / Ryzen9 9950X3D / DDR5メモリ32GB / RTX 5080 16GB / NVMeSSD 1TB / 無線LAN/Bluetooth対応マザーボード / Windows11 Home 64bit / ※写真はイメージです。搭載するパーツによって異なる場合がございます。
Desktop,[STORM] GKG-97X56Ti16,354800,https://www.stormst.com/products/detail/581,https://www.stormst.com/upload/save_image/1205130523_69325a03c24f5.png,仕様 / AMD Ryzen7 9700X / DDR5メモリ32GB / RTX 5060Ti 16GB / NVMeSSD 1TB / 無線LAN/Bluetooth対応マザーボード / Windows11 Home 64bit / ※写真はイメージです。搭載するパーツによって異なる場合がございます。
Desktop,[STORM] GKG-78X3D57,409800,https://www.stormst.com/products/detail/580,https://www.stormst.com/upload/save_image/1205130407_693259b717287.png,仕様 / Ryzen7 7800X3D / DDR5メモリ32GB / RTX 5070 12GB / NVMeSSD 1TB / 無線LAN/Bluetooth対応マザーボード / Windows11 Home 64bit / ※写真はイメージです。搭載するパーツによって異なる場合がございます。
Desktop,[STORM] GKG-98X3D57,439800,https://www.stormst.com/products/detail/579,https://www.stormst.com/upload/save_image/1205125615_693257df33e76.png,仕様 / Ryzen7 9800X3D / DDR5メモリ32GB / RTX 5070 12GB / NVMeSSD 1TB / 無線LAN/Bluetooth対応マザーボード / Windows11 Home 64bit / ※写真はイメージです。搭載するパーツによって異なる場合がございます。
Desktop,[STORM] GKG-78X3D57Ti,459800,https://www.stormst.com/products/detail/578,https://www.stormst.com/upload/save_image/1205125510_6932579ec3578.png,仕様 / Ryzen7 7800X3D / DDR5メモリ32GB / RTX 5070Ti 16GB / NVMeSSD 1TB / 無線LAN/Bluetooth対応マザーボード / Windows11 Home 64bit / ※写真はイメージです。搭載するパーツによって異なる場合がございます。
Desktop,[STORM] GKG-98X3D57Ti,489800,https://www.stormst.com/products/detail/577,https://www.stormst.com/upload/save_image/1205125128_693256c0036e6.png,仕様 / Ryzen7 9800X3D / DDR5メモリ32GB / RTX 5070Ti 16GB / NVMeSSD 1TB / 無線LAN/Bluetooth対応マザーボード / Windows11 Home 64bit / ※写真はイメージです。搭載するパーツによって異なる場合がございます。
Desktop,[STORM] GK-78X3D897XT,409800,https://www.stormst.com/products/detail/576,https://www.stormst.com/upload/save_image/1209160918_6937cb1e1625c.png,仕様 / Ryzen7 7800X3D / DDR5メモリ32GB / RX9070XT　16GB / NVMeSSD 1TB / 無線LAN/Bluetooth対応マザーボード / Windows11 Home 64bit / ※写真はイメージです。搭載するパーツによって異なる場合がございます。
Desktop,[STORM] GK-98X3D897XT,439800,https://www.stormst.com/products/detail/575,https://www.stormst.com/upload/save_image/1209160914_6937cb1a07da2.png,仕様 / Ryzen7 9800X3D / DDR5メモリ32GB / RX 9070 XT 16GB / NVMeSSD 1TB / 無線LAN/Bluetooth対応マザーボード / Windows11 Home 64bit / ※写真はイメージです。搭載するパーツによって異なる場合がございます。
Desktop,[STORM] GK-97X856Ti16,349800,https://www.stormst.com/products/detail/573,https://www.stormst.com/upload/save_image/1204200035_693169d330575.png,仕様 / AMD Ryzen7 9700X / DDR5メモリ32GB / RTX 5060Ti 16GB / NVMeSSD 1TB / 無線LAN/Bluetooth対応マザーボード / Windows11 Home 64bit / ※写真はイメージです。搭載するパーツによって異なる場合がございます。
Desktop,[STORM] GK-78X3D857,404800,https://www.stormst.com/products/detail/572,https://www.stormst.com/upload/save_image/1204200022_693169c6861fd.png,仕様 / Ryzen7 7800X3D / DDR5メモリ32GB / RTX 5070 12GB / NVMeSSD 1TB / 無線LAN/Bluetooth対応マザーボード / Windows11 Home 64bit / ※写真はイメージです。搭載するパーツによって異なる場合がございます。
Desktop,[STORM] GK-98X3D857,434800,https://www.stormst.com/products/detail/571,https://www.stormst.com/upload/save_image/1204200007_693169b7a8375.png,仕様 / Ryzen7 9800X3D / DDR5メモリ32GB / RTX 5070 12GB / NVMeSSD 1TB / 無線LAN/Bluetooth対応マザーボード / Windows11 Home 64bit / ※写真はイメージです。搭載するパーツによって異なる場合がございます。
Desktop,[STORM] GK-78X3D857Ti,454800,https://www.stormst.com/products/detail/570,https://www.stormst.com/upload/save_image/1204195932_69316994df99b.png,仕様 / Ryzen7 7800X3D / DDR5メモリ32GB / RTX 5070Ti 16GB / NVMeSSD 1TB / 無線LAN/Bluetooth対応マザーボード / Windows11 Home 64bit / ※写真はイメージです。搭載するパーツによって異なる場合がございます。
